"","Sample_ID","Sample_date","Sample_site","Calanoida_Nauplii","Calanoida","Cladocera","Cyclopoida_Nauplii","Cyclopoida","Leptodora","Rotifers","Veligers","TempC"
"507","20020521-8-994",2002-05-21,"8-994",0.650018610342807,14.1449432939617,1.1510930723093,1.10978974312286,7.4848414526806,0,0,0,11.6
"508","20020522-27-918",2002-05-22,"27-918",0.181493093874733,2.81711552924802,0.0798654442795225,0.16529182714398,2.50463290054072,0,30.3642572354488,0.51496742343525,11.6
"509","20020522-29-905",2002-05-22,"29-905",0.125744002292823,0.326869217955678,0.3915861862951,0.109741995908662,0.662399624645399,0,6.01833031012841,0.361320024014045,11.3
"510","20020522-36-873",2002-05-22,"36-873",0.128144016091106,1.57247541461104,0.639591213964637,0.116863084446958,1.21649054907185,0,5.22078885248947,0.385813318184371,12.1
"511","20020522-37-890",2002-05-22,"37-890",0.249926049542525,1.4680049267219,0.62811881459711,0.274502856504062,2.06065365636625,0,3.91572416942875,0.182835267782892,12.4
"512","20020607-14-972",2002-06-07,"14-972",4.63234235925931,42.1330488361553,71.3874455597785,2.26725439476239,38.1496023646656,0,46.9567303136549,29.9787805769517,16.5
"513","20020607-16-970",2002-06-07,"16-970",2.08696668988415,66.9440989018531,20.3903753477897,1.53422092757481,26.0757941787072,0,23.9443384711833,34.4800258698459,16.1
"514","20020607-27-918",2002-06-07,"27-918",0.230606384312323,2.75474766849222,1.37723512170957,0.182054588600452,2.89893191224511,0.00976487740473392,41.0644613730281,90.8206866788344,16.6
"515","20020607-29-905",2002-06-07,"29-905",0.144837286369185,1.26284533221369,0.77464526141895,0.181928701845774,1.44207816862969,0,19.9778996265501,54.6890811897012,16.6
"516","20020607-3-996",2002-06-07,"3-996",3.29330245473033,32.5896438018402,63.3452358265696,3.10044170864178,43.6460795128115,0,86.1460270738086,105.088203913539,17.2
"517","20020607-36-873",2002-06-07,"36-873",1.73015224957546,19.9982443463574,24.7613375220957,4.89872941526301,23.9918044240029,0.489085770362982,23.083828081263,461.003296771521,18.1
"518","20020607-37-890",2002-06-07,"37-890",0.682577937715517,4.51673885514712,10.8272360357839,0.940760686670898,5.58384277199718,0.143362573566626,4.50745728391045,10.6965665582248,18
"519","20020607-8-994",2002-06-07,"8-994",2.55820348557073,37.9194560612827,33.9646349072476,1.38590839717654,33.1127263555509,0,95.4934583297095,59.4753942591148,15.6
"520","20020618-14-972",2002-06-18,"14-972",4.04907239783469,77.4751178373659,105.111032363517,2.10738026763917,84.3632077695995,3.70685656205205,8.01326868096692,8.66488664649747,19.5
"521","20020618-16-970",2002-06-18,"16-970",5.57484960270186,148.550414200613,244.535191546013,4.53776928540813,182.955980391699,0.776962272731068,19.2665221115453,6.998288749784,19.2
"522","20020618-27-918",2002-06-18,"27-918",0.684941495196095,3.19565653940841,13.0015457757266,0.409501479082183,4.28207170453814,0,45.633482619658,79.8377254344647,18.7
"523","20020618-29-905",2002-06-18,"29-905",0.812441680278692,6.05161094403119,5.65438502627824,0.526536115587294,3.7754504970002,1.07327142550711,25.3539144934258,54.8178367837532,18.8
"524","20020618-3-996",2002-06-18,"3-996",8.39664211903762,83.8410744297789,143.225460002002,3.89844516509745,101.177793182389,0,646.269368441324,65.7396001137117,19.5
"525","20020618-36-873",2002-06-18,"36-873",1.85954729735486,7.85551134358155,94.1470964596084,0.904423539815144,11.7450172600481,2.25925189864499,15.6110842643791,44.3377151021804,19.6
"526","20020618-37-890",2002-06-18,"37-890",3.1819604052178,84.0427717967008,161.55556674212,2.60068135886934,97.5837534914424,0,4.23892462424268,50.0259937388994,20.3
"527","20020618-8-994",2002-06-18,"8-994",4.11461153446431,35.4565152553941,104.28354176108,2.07774061098482,100.540029921569,0,119.851988933544,32.5722822057848,18.5
"528","20020702-14-972",2002-07-02,"14-972",4.31835092935392,82.2841592674938,658.173988051526,2.80333685624584,444.566753435188,1.3195959812151,576.513699808024,4.69192541352117,24.6
"529","20020702-16-970",2002-07-02,"16-970",6.54726130551282,49.0916704981689,145.599061162336,3.31538183535843,99.4694889770597,0,357.923317798472,4.50647381614879,25.6
"530","20020702-27-918",2002-07-02,"27-918",1.13951316603063,18.9919567025211,308.082194508011,0.614164817826423,24.8456520854995,21.2405187205381,16.0067498123027,38.2164386357507,26.4
"531","20020702-29-905",2002-07-02,"29-905",8.13514482252689,33.6482965159401,192.977406753723,2.06007563612008,57.0547601586677,14.6658123465168,11.7003396390151,29.9166612636965,27.2
"532","20020702-3-996",2002-07-02,"3-996",3.10896835964852,41.3612758089658,104.834960449386,1.41417718893557,140.831793560148,0,292.008915635857,4.39359489589843,24.8
"533","20020702-36-873",2002-07-02,"36-873",4.98180682377989,127.33741657999,112.595770966697,0.533986801300356,171.349750569799,41.9660216889863,13.009378819629,7.63438496702,27.1
"534","20020702-37-890",2002-07-02,"37-890",4.7144095161774,182.131265932908,87.5781238851918,1.32311361827984,277.370813561654,32.1315425069837,10.2918688281171,2.22337749950664,27.5
"535","20020702-8-994",2002-07-02,"8-994",5.81325245488013,47.2608270148341,131.192057674063,2.31639939440797,180.758984675938,0.842691701063728,337.083707088246,0.372715879531103,25
"536","20020716-14-972",2002-07-16,"14-972",13.3634657718664,43.2123753035344,146.664298572354,1.5154643525471,291.293022486752,0,39.5655977992379,58.1693723243261,25.3
"537","20020716-16-970",2002-07-16,"16-970",8.80556843721668,20.7766172790905,76.8121011953201,2.74103174477562,175.631727883497,0,50.7939713890579,72.2558616741612,25.2
"538","20020716-27-918",2002-07-16,"27-918",6.06960152495625,0.304133964778508,65.9641508248169,2.22019837126207,151.878798171364,0,51.0693229460853,53.8664508565475,25.5
"539","20020716-29-905",2002-07-16,"29-905",1.82359986303847,2.02771150970184,61.9409232280168,0.596284606316198,7.59942064531203,4.98066666237536,33.8355380997284,111.185365378486,25.4
"540","20020716-3-996",2002-07-16,"3-996",13.0729083827446,67.9184488175653,298.392544655173,2.85853200897559,142.893988660646,2.21560929667885,63.5987210623317,7.30262548484535,25.1
"541","20020716-36-873",2002-07-16,"36-873",1.85322833281493,4.14953122015752,29.0553117095109,0.597997727032043,17.1855658003699,2.6134063342472,39.2283418676512,47.7076325799812,26.7
"542","20020716-37-890",2002-07-16,"37-890",6.2186429075335,1.16046818661225,123.703248904488,1.12887727716643,290.45825184288,0,6.39906285841254,7.14129337302352,26.9
"543","20020716-8-994",2002-07-16,"8-994",12.0148894465602,116.171087636711,105.367082345115,4.75830444062139,193.28592645564,4.02235989860374,22.266364734246,31.2423893281,25.4
"544","20020731-14-972",2002-07-31,"14-972",13.0898382241504,126.686782885864,143.671553394822,4.21752556355474,136.371420729875,1.21658453759445,17.6776737518434,18.4642474032953,25.3
"545","20020731-16-970",2002-07-31,"16-970",33.5222199334942,188.899150972902,233.17145765461,9.41639726537329,581.874990756068,3.30086289662226,69.2013889950266,20.6102530086231,25.3
"546","20020731-3-996",2002-07-31,"3-996",3.04565656643837,92.9674955214769,74.6349314495271,2.85928963197372,164.877018720382,0,1.08733576972237,0.228438764873902,24.6
"547","20020731-8-994",2002-07-31,"8-994",6.55074529705549,202.609400924863,193.171775482886,2.43141608214452,174.339666143117,0,14.7409363734534,0.530883126935868,23.8
"548","20020801-27-918",2002-08-01,"27-918",1.18983073767474,1.50469951030532,89.2665496637923,0.0996195333860994,15.555398116817,0,43.0905018415679,116.210899874313,26.6
"549","20020801-29-905",2002-08-01,"29-905",1.27818513493575,7.17388774652475,17.6508329671751,0.160970985283883,7.7836564180302,18.3281137557925,141.34199012525,198.684938402699,26.9
"550","20020801-36-873",2002-08-01,"36-873",3.13225181326074,4.61849895328435,13.2638863915332,0.234678441527318,24.9266902164594,3.77825817362651,190.106203850163,58.7510660475694,26.8
"551","20020801-37-890",2002-08-01,"37-890",2.01544374925922,1.30138679882806,3.29849607492764,0.506699704596777,3.17578665165074,1.21533684869565,502.203891058245,39.3365092218499,26.7
"552","20020815-14-972",2002-08-15,"14-972",6.11423202026239,348.167429455376,263.203116879749,3.66614192772808,201.588182680451,4.46808051199544,60.6163810281007,36.7322105014311,24.6
"553","20020815-16-970",2002-08-15,"16-970",4.429895046392,158.692799957163,176.761974930022,3.25493781032303,180.556518543719,2.99635874613827,42.212696696228,21.1676635024331,24.7
"554","20020815-3-996",2002-08-15,"3-996",11.1631418455964,573.361990415515,139.225974501818,6.41121944170231,142.055781440414,8.58769754898121,35.8069597196485,10.2836552541724,24.5
"555","20020815-8-994",2002-08-15,"8-994",8.6584068219766,328.334837600062,264.428726402073,9.50854847730137,91.5131987557042,0,40.849150107181,0.490370583067948,24.6
"556","20020827-3-996",2002-08-27,"3-996",7.51039795997797,19.6613191593628,8.89357180835429,1.6679901989859,31.9564894196748,0,141.39424691124,16.8297324615433,24.9
"557","20020829-16-970",2002-08-29,"16-970",1.09729973819565,8.3183601520233,15.4993416081292,0.862395466076938,9.89504801097086,0,137.932705010787,123.010044537098,24.1
"558","20020830-27-918",2002-08-30,"27-918",4.21527458613444,21.7285505248464,52.1684437285528,0.541757251154823,12.160657788811,1.69859851571865,107.418376596482,127.756424937117,23.9
"559","20020830-29-905",2002-08-30,"29-905",1.25357204478107,0.84711805581144,22.478035429011,0.536489567324271,11.5586270314123,0.293180730803177,83.9619879756021,30.7080314289873,23.8
"560","20020830-36-873",2002-08-30,"36-873",7.5281526552317,173.624213890416,79.45182600048,2.26988789479778,74.0579186156623,1.7360053512147,75.1471290031463,25.2891510314806,24
"561","20020830-37-890",2002-08-30,"37-890",1.967038078282,41.8939458117023,85.2686462468748,0.735141560881038,39.2516992941671,3.87110160839009,46.2878639940568,176.831376796837,24.5
"562","20020906-14-972",2002-09-06,"14-972",0.790433580959968,59.8712117889747,58.9369411186423,0.931420881411642,15.4322038153408,2.37663377396485,53.9256062803869,228.47244494821,23.8
"563","20020906-8-994",2002-09-06,"8-994",10.4619895944467,319.724130591176,100.391117467858,5.90583394819953,97.0996071254681,0,89.5198056439471,208.155658738431,23.6
"564","20020923-14-972",2002-09-23,"14-972",1.05661641411325,79.546944056256,35.6413018553734,0.732876738418382,11.2780856260009,0,38.938592802923,44.8382821908272,21.6
"565","20020923-16-970",2002-09-23,"16-970",1.55057682631012,42.7104578063765,39.062282930334,1.78851126670082,13.8668272602424,0,11.4685906740432,18.8797458830076,21.7
"566","20020924-3-996",2002-09-24,"3-996",1.29169706886382,106.516153974037,32.9597808038726,0.756784905515765,15.7514106932701,0.295892976479196,105.158449104715,171.256329123198,21.3
"567","20020924-8-994",2002-09-24,"8-994",4.61747243722424,37.3639376988697,41.4297313154466,0.393133084487732,12.8326227459218,0,118.236633769757,106.82012008649,21.4
"568","20020925-27-918",2002-09-25,"27-918",0.557414148179692,1.00055409519253,16.4266180837409,0.186903262349901,2.35346884068615,0.738877881227437,95.4376924338073,6.78434929358837,20.6
"569","20020925-29-905",2002-09-25,"29-905",0.174395779432348,1.0862957032016,25.2767795179376,0.208421639662636,9.26883203300284,0,96.2443538962064,9.90731420377645,20.8
"570","20020930-36-873",2002-09-30,"36-873",2.23716884185536,123.89244843713,15.3506798669462,0.858200136986909,1.50846347341939,0,81.2856175174567,13.271290512971,19.7
"571","20020930-37-890",2002-09-30,"37-890",0.958152288588814,64.0962457205641,8.21306348680579,0.307392959967055,2.07469159123119,0.100851041814082,83.7512633982645,18.0318779712877,20
"572","20030506-14-972",2003-05-06,"14-972",0.365640658944564,35.0890093043172,0.205670040705714,0.0475703944091217,11.5350470483758,0,0.0194151965672842,0,14
"573","20030506-16-970",2003-05-06,"16-970",0.653862026481191,13.312389249427,0.607362711024196,0.123982119432358,7.29166550039851,0,0.0501334636177809,0,14.8
"574","20030506-3-996",2003-05-06,"3-996",0.84506946434653,39.3286356639618,1.63410549805326,0.044499394623113,16.53207971004,0.270380806845725,0.396053361337488,0.0244185644420488,14.1
"575","20030506-8-994",2003-05-06,"8-994",0.2687467119143,19.3211154347936,0.304359408432952,0.0891173037858928,8.54333131906612,0,0.00284457137554049,0,12.6
"576","20030509-27-918",2003-05-09,"27-918",0.139490289431795,4.34189454646218,0.100436909541154,0.0112041462866805,1.8088401244537,0.00569946534943592,0.196953862056306,0,12.4
"577","20030509-36-873",2003-05-09,"36-873",0.192959049115913,25.0183716452279,2.3847250352781,0.0191184316761408,13.2492869436705,0,4.71110430363723,0.00880385605108433,15
"578","20030509-37-890",2003-05-09,"37-890",0.147016883190139,18.712079840068,0.818777809840069,0.0208250904746516,13.7275071874754,0,0.27591601279016,0,14.2
"579","20030523-14-972",2003-05-23,"14-972",0.498020931848052,8.49130765374578,7.5021840722443,0.0465409537294901,19.1266536906151,0.217767197618276,0.0229622684651405,0,11.5
"580","20030523-16-970",2003-05-23,"16-970",0.123270763885457,8.05334038428385,2.42636060419664,0.0615716760748761,13.6783756014528,0,0.0226010913266546,0,12.4
"581","20030523-27-918",2003-05-23,"27-918",0.0886664177914591,4.53604236898532,1.32048533670569,0.00630566690660325,3.12282300688765,0.697029773000496,0.0239127777829047,0.00209326838649297,13.4
"582","20030523-29-905",2003-05-23,"29-905",0.0699849785417052,2.23348825520519,0.410973974604875,0.0107069713559197,3.54903124454277,0.648907006370218,0.0774193109091208,0,14.2
"583","20030523-3-996",2003-05-23,"3-996",0.661841959525093,48.6004268827519,22.2607149550656,0.0780726500035114,74.3834222865754,7.51722403978865,3.55949531292211,0.410527635425563,11.6
"584","20030523-36-873",2003-05-23,"36-873",0.0663190186441238,18.3574654709676,22.4069372023291,0.026412632487669,28.7171955043905,1.14698541597719,0.173240762334751,0.0398402346615525,15.3
"585","20030523-37-890",2003-05-23,"37-890",0.0596959454149882,22.7299892706036,16.9435324688653,0.0518193624144175,31.9560043839582,0.375017445491002,0.0596139334232975,0,14.9
"586","20030523-8-994",2003-05-23,"8-994",0.0444688322548398,29.118284495631,15.3726366491005,0.0165986405175304,61.8028320097961,3.16588660763312,0.0983636236056585,0,11.4
"587","20030603-14-972",2003-06-03,"14-972",0.500124696406921,42.255100720805,20.1600307826318,0.464194962824737,79.8621736180808,0,0.0204383847730317,0,15.2
"588","20030603-16-970",2003-06-03,"16-970",0.266138711247805,33.8799679441568,78.5001499408734,0.0716947087181094,56.9029100727236,0,0,0,15.2
"589","20030603-3-996",2003-06-03,"3-996",0.933886929525956,123.522866027229,87.1989629250504,0.196669395876258,315.178357033038,0.728718469164376,0.447450888083883,0.0390952016082311,15.8
"590","20030603-8-994",2003-06-03,"8-994",0.318913299392047,62.8449026558442,45.5296428494775,0.11101398454714,343.174627814324,4.62308016956023,2.0713766262349,0.0646089436006995,15.1
"591","20030605-27-918",2003-06-05,"27-918",0.0733747924243084,4.10511467915107,1.54748623078175,0.0104636200103905,3.45872840833866,3.95752091701208,0.0206404038489701,0.00267050300216225,14.4
"592","20030605-29-905",2003-06-05,"29-905",0.0027347014099488,0.929409132044708,1.09811007739907,0.00271406570340515,0.447737267932059,0.73239567316275,0,0.00257499412901339,14.5
"593","20030605-36-873",2003-06-05,"36-873",0,11.4413401541774,54.644224059408,0.0558249952027614,50.1335215737214,1.33183037163972,0.0852971332299905,0,15.2
"594","20030605-37-890",2003-06-05,"37-890",0,40.4910893043314,26.576411027113,0,95.2988971125599,0,0,0,15.4
"595","20030617-8-994",2003-06-17,"8-994",0.217032017712591,77.3755465767851,93.5091793615266,0,135.226752343396,0,0.0160609803301174,0.067894144122769,18.1
"596","20030618-16-970",2003-06-18,"16-970",0.411901492643525,32.2450029942135,188.499349139662,0.135444418436418,60.6277906180936,3.10416268598131,2.93177746792833,0.167860188707341,18.2
"597","20030624-14-972",2003-06-24,"14-972",1.95155351780495,41.0242099920788,53.738181613635,0.262973275542518,125.21165261095,7.03561819587038,2.0212292083643,6.23463735913365,23.9
"598","20030624-3-996",2003-06-24,"3-996",1.4269017704199,28.3264718601991,48.2360775933839,0.188710622228343,40.7395958462279,2.44712136755081,1.04629547474694,5.81796586854799,21.1
"599","20030625-27-918",2003-06-25,"27-918",0.151378123205796,2.33582119391435,68.5212627026586,0,0.998378243656934,2.15554221092232,0.165964523804401,3.86194801575382,22
"600","20030625-29-905",2003-06-25,"29-905",0.0434746751728448,18.9995185341868,40.8211381233225,0,5.86659497364018,5.10249885623637,0.245603180839711,3.23778420101835,22.4
"601","20030625-36-873",2003-06-25,"36-873",0.422506405230101,1.69418025046629,139.007671021924,0.116616153205949,123.994516943739,2.2718094759388,29.739496739402,6.00863175486505,22.9
"602","20030625-37-890",2003-06-25,"37-890",0.466015375046383,6.40673314396695,101.694155536546,0,37.1369373875717,0,3.7236082720779,5.63530633517503,24.4
"603","20030701-14-972",2003-07-01,"14-972",0.0706790789398587,148.704102144574,355.29555113827,0.0504922823755876,316.22485581799,2.60837980359466,3.87561156629019,0.295726842521322,21.3
"604","20030701-16-970",2003-07-01,"16-970",0.0694936578124346,89.6433720756256,273.479877807755,0.0661264076401143,218.75271506641,3.42960319068397,0,0,21
"605","20030701-27-918",2003-07-01,"27-918",0.458637456811132,32.7757383525268,51.716526979281,0.0637822498895969,7.85005643619924,0,6.3604489890854,17.7855499944006,22.2
"606","20030701-29-905",2003-07-01,"29-905",0.195466260136742,13.3561011619367,116.988849056109,0,11.0332840514886,0,2.70015158217029,15.8814719174525,22.5
"607","20030701-3-996",2003-07-01,"3-996",1.04218526097366,68.5091208920365,202.403201917231,0.0642380409827012,130.442992055575,10.1355587812638,2.39675352381082,0.696469434178246,21.2
"608","20030701-36-873",2003-07-01,"36-873",0.236687296337882,5.61302473560414,76.0552550992853,0.043707990765539,200.073622594066,3.75489829503515,3.17607258761433,3.57778927853788,23.3
"609","20030701-37-890",2003-07-01,"37-890",0.301316118220585,15.9597655580684,88.4813504905889,0.347329083557211,122.612474894555,0,2.62114006340462,23.1223254989196,22.8
"610","20030701-8-994",2003-07-01,"8-994",0.21512663445698,47.0510836423908,178.92459885283,0.136877174709999,105.292171496583,2.61320284171306,0.485050081420907,0.193770006753197,21.5
"611","20030714-14-972",2003-07-14,"14-972",0.405032509909359,10.3160186383682,182.564298419874,0.0477092470630257,20.0415866060532,0,3.81138769487571,0,23.2
"612","20030714-16-970",2003-07-14,"16-970",0.853029708246601,60.3023224174051,80.7333134962273,0.0466612833742268,61.7069904751898,0.613514130676887,0.127472106288825,0,23.2
"613","20030714-27-918",2003-07-14,"27-918",0.284990629541075,4.27677286318775,66.3661288790555,0.0440105522420827,2.8926641593315,0,0,5.89475579072603,24
"614","20030714-29-905",2003-07-14,"29-905",0.0849813377497427,1.25825398848526,48.8127407932864,0.118258215372923,1.86831658018841,2.26773421015958,1.35834891354649,3.73022641571869,24.3
"615","20030714-3-996",2003-07-14,"3-996",1.64565447641448,6.05533683508458,24.4102693052931,0.276352083858554,25.9233145276911,0,0.573461697482454,0.131532237419932,22.6
"616","20030714-36-873",2003-07-14,"36-873",0.17164840938778,8.98778572439898,121.656142060551,0.127957823954116,29.7764258964898,0,0,0.0618432274184941,24.6
"617","20030714-37-890",2003-07-14,"37-890",0,4.29472387474689,56.4215681130794,0,8.37557515499965,0,0,3.34456369969597,24.5
"618","20030714-8-994",2003-07-14,"8-994",1.3052951540502,10.2884587031267,55.6891425412974,0.116548642973842,3.33193987128251,0,42.2395381553915,0.149137321505368,22.2
"619","20030729-14-972",2003-07-29,"14-972",0.416252618935448,10.2524186838332,19.7348144330665,0.0665834876903008,4.57118902225826,0,1.22064648141591,1.22467197896018,21.8
"620","20030729-16-970",2003-07-29,"16-970",1.06836767469106,110.375260888851,87.5578027656671,0.0351890883954913,76.5645851386872,0,5.76763435150484,2.78977084671467,22.3
"621","20030729-27-918",2003-07-29,"27-918",0.162318569865688,5.60101766231065,59.1910223582793,0,2.44943763373902,0.293487685590767,0,4.85697733518258,22.3
"622","20030729-29-905",2003-07-29,"29-905",0.184391411609983,2.71247108755542,9.41867984602868,0.0136947639298949,2.08256475817519,1.23858828899293,7.62735822867086,2.60913119403802,22.6
"623","20030729-3-996",2003-07-29,"3-996",1.32722766762759,102.884600479131,128.17765684001,0.604334619408017,125.769389504986,0,100.488528905956,4.53721104129744,21.8
"624","20030729-36-873",2003-07-29,"36-873",0.957742942343785,37.6064606446419,207.649323312501,0.0321893643674291,181.076483985646,1.14981035668978,0.491865494708288,3.7275771071848,24.2
"625","20030729-37-890",2003-07-29,"37-890",3.3072140501257,28.5016262655614,112.072053374865,0.059598575880455,22.1519179011997,2.80749910075306,8.01106606101051,6.17198699169944,24.2
"626","20030729-8-994",2003-07-29,"8-994",0.485162850840984,17.2802142391146,24.3011699892307,0.025943835093195,2.40812639527145,0,44.7192854209816,1.04912617942088,21.5
"627","20030815-14-972",2003-08-15,"14-972",0.518178285052774,82.286091433733,39.2752506128333,0.204630562017911,33.4478685339025,1.41541908058215,2.6852001859873,2.13209513882308,25.5
"628","20030815-16-970",2003-08-15,"16-970",0.356440247585463,89.5032157792808,32.8911305637763,0.0188156743482197,78.1634364560218,1.05114746421995,1.90358246442968,5.21668948525832,25.1
"629","20030815-27-918",2003-08-15,"27-918",0.626023672909218,9.47145685843263,373.103994550112,0.187601899903113,8.15887566297837,26.1909915199103,0.0840394851576506,21.8981246177304,23.4
"630","20030815-29-905",2003-08-15,"29-905",0.024615443422889,3.97016598504761,9.13603785604543,0.0175275541092476,1.56102640693353,5.85660762238636,0.254400349517105,3.1042637637659,23.1
"631","20030815-3-996",2003-08-15,"3-996",2.54719220090636,61.8861534103861,23.2889023311951,0.293261123973436,27.2469692654281,3.70561390351265,7.58425724122682,8.26186866293945,25.6
"632","20030815-36-873",2003-08-15,"36-873",1.10750940916273,275.731133599243,508.839550113078,0.669156128585201,227.36902047019,10.7766105221651,0.849497165710565,1.83597081398654,25.9
"633","20030815-37-890",2003-08-15,"37-890",0.447059623051324,218.220616529864,587.959785667024,0.248566083116102,141.824014904075,20.4639901831089,0.619398924849103,0.371319939907391,26
"634","20030815-8-994",2003-08-15,"8-994",1.57660452410504,116.954092494051,46.117928813091,0.0722424200949166,19.6254324657793,2.77492598154123,19.1012844405245,7.29680708122857,24.8
"635","20030825-14-972",2003-08-25,"14-972",3.13644734181646,190.71826113875,67.2764529001993,0.27702672984994,134.516248090287,4.19172879996093,1.1514452036668,6.94407299272848,24.1
"636","20030825-16-970",2003-08-25,"16-970",2.76240420304342,168.511392157079,65.1845207170906,0.335165516192291,62.8149858488952,4.52884147182355,1.13177882799498,16.0324211925586,24.7
"637","20030825-27-918",2003-08-25,"27-918",0.0181941281110545,9.20513872685764,4.66490567738302,0,1.30902968250144,7.40132995790716,1.12780588342006,4.53554010780159,23.9
"638","20030825-29-905",2003-08-25,"29-905",0.0281205396295854,3.16853568628785,5.48783477829724,0.00951378815029047,1.56598564855069,13.7755240699472,11.9583365171004,3.59121907170488,24.3
"639","20030825-3-996",2003-08-25,"3-996",5.40044696827398,62.5474334333198,55.0779342431018,0.156309183356032,139.42585489774,7.37021039208424,5.23392825355947,8.17277590237576,24.4
"640","20030825-36-873",2003-08-25,"36-873",0.9600008752071,140.466832158775,157.760119395312,0.0241835102571266,123.202915681771,4.55400748361119,0,0.611990271328848,24.9
"641","20030825-37-890",2003-08-25,"37-890",0.569465421456896,19.2821248563154,69.016456509494,0,117.28121249976,0.866014159415456,0.467184975427393,2.05498256083265,25.2
"642","20030825-8-994",2003-08-25,"8-994",2.17554086872386,137.382844970629,16.6914908684661,0.806511374418925,38.2445322701231,2.49136062262347,11.8883165905753,41.9265471335538,24.3
"643","20030909-3-996",2003-09-09,"3-996",9.98779235683446,173.516630387746,97.0891441399221,0.462228523124439,115.031069420415,0,1.39074375849668,0,22.5
"644","20030910-14-972",2003-09-10,"14-972",2.46174193758878,124.186700931165,45.6266744749506,0.119110312743853,38.1160474031143,1.61813890168317,0.19097741072535,0.0753218795481659,22.2
"645","20030910-16-970",2003-09-10,"16-970",1.6830876776297,467.804771745243,86.2110608436788,0.409812543886259,99.3400937187312,0,2.16413818715222,0,22.4
"646","20030910-27-918",2003-09-10,"27-918",0.378530074649711,4.91233334228399,3.47613150435675,0.00741088024466125,3.31449030766993,2.46435127807213,0.112011455773618,4.72451132877063,22.1
"647","20030910-29-905",2003-09-10,"29-905",0.242808065603575,24.3196085912482,32.9017485804812,0.179794990779773,35.2555592884131,0.801289531722059,0.0811698442010479,6.66323066149263,22.3
"648","20030910-8-994",2003-09-10,"8-994",6.10664399555649,158.353091439632,110.499514642242,3.20840134299565,77.8224658284955,0,0.09650919534365,0.406738149560096,22.6
"649","20030926-3-996",2003-09-26,"3-996",0.105992606276538,341.34094067823,94.44500426214,0,85.5641381065692,0,1.49756771693247,3.45752167889437,18.9
"650","20030926-8-994",2003-09-26,"8-994",0.0681883867096924,386.114782131536,98.6865516638103,0,16.3312932365523,0,0.354005206483863,11.3324673541076,19.7
"651","20031006-14-972",2003-10-06,"14-972",0.0504494456526711,120.58161741886,60.0604969115779,0,24.9873108576861,0,2.35808095801617,6.63633304191814,14.2
"652","20031006-16-970",2003-10-06,"16-970",0.0280263336303665,153.538532511336,46.2761554009735,0,6.43977341060866,2.25793418105747,0.358299969295151,5.86797032244109,13.8
"653","20031007-27-918",2003-10-07,"27-918",0.0499967173440414,27.0736646145555,16.4216446587442,0,2.03445808747544,0,0.267691173243867,0.145537793370434,13.1
"654","20031007-29-905",2003-10-07,"29-905",0.131301170110061,69.4181776578671,40.9430349158943,0.0298702293248893,38.3112331972451,0.327956653409134,1.2699759279843,0.327140430590407,13.4
"655","20031007-36-873",2003-10-07,"36-873",0.0737018070121713,181.042459927524,38.9828330227864,0.0289814744585423,13.4716833867895,1.5228914017663,0.801678571033257,0.188304698870415,13.1
"656","20031007-37-890",2003-10-07,"37-890",0.173227430405391,127.543842839116,78.4363372812347,0,44.3211857910166,0,1.23757137334861,0.499583894962325,14.3
"657","20040506-14-972",2004-05-06,"14-972",0.0129139218994507,2.85366570852218,0.9935579584284,0.00180310420471799,1.37629168918602,0.0385961055591606,0.0225274951686139,0.000745571904156972,12.3
"658","20040506-16-970",2004-05-06,"16-970",0.0929234083732441,3.38896364019465,2.05125002749556,0.0155012384705043,0.981985922491966,0.116192712073166,0.00679698611838054,0,11.6
"659","20040506-27-918",2004-05-06,"27-918",0.0434985209005306,1.83867605169392,0.459131306187037,0.0220737097101046,0.446408068435132,0.0653909985377152,0.150785865937955,0.000952719989960585,11.7
"660","20040506-29-905",2004-05-06,"29-905",0.0296276621712653,0.667769097156291,0.166663589872753,0.00258056596322607,0.15036069557663,0.0156690296439417,0.0120801495481681,0,11.6
"661","20040506-3-996",2004-05-06,"3-996",0.0699038206760613,10.6775659995139,0.848063209795639,0.043105030610354,5.09922085865492,0.213721166393633,0.299151015268293,0.0215878985204732,11.7
"662","20040506-36-873",2004-05-06,"36-873",0.0346904335822284,1.36532683867079,0.164884896116897,0.0355443303048421,0.276680878481584,0.0072581668999822,0.00180972606990299,0,12.2
"663","20040506-37-890",2004-05-06,"37-890",0.0236074522510239,1.46569500344932,0.202348453748641,0.0300502469915937,1.59629569550374,0.00865228935289229,0.0280067805889847,0,12.3
"664","20040506-8-994",2004-05-06,"8-994",0.104508906779217,20.6738008537006,3.47711308682339,0.0368535051302046,5.59707688730689,0.0165719532167762,0.018801544434066,0.00241178432050778,11.2
"665","20040520-14-972",2004-05-20,"14-972",0.182548110527753,16.4916156783113,13.9731331940353,0.116786714753813,50.5240554809129,1.1002463975962,0.126351599521659,0.0218495700176911,16.5
"666","20040520-16-970",2004-05-20,"16-970",0.162770275710149,8.76370190469407,6.06955552206793,0.215627176520518,3.64187343224735,0.483147573405004,0.0574713314513665,0.0690802008398072,16.2
"667","20040520-3-996",2004-05-20,"3-996",0.831498742370554,27.063763198142,17.9548072784814,0.729114312401974,58.6345913324753,2.03509484694162,0.866319788427246,0.140201407613518,15.9
